,HBW,HTT,MMIPS,MET,MBW,MTT,RMIPS,RET,RBW,RTT,BBW,BTT,TT
69,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
70,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
71,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
72,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
73,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
74,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
75,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
76,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
77,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
78,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
79,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
80,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
81,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
82,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
83,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
84,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
85,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
86,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
87,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
88,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,2. Between: 8.62 Mbps and 15.75 Mbps,1. Less than: 14.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
89,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,2. Between: 8.62 Mbps and 15.75 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
90,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
91,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
92,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
93,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
94,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
95,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
96,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
97,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
98,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,1. Less than: 14.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
99,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
100,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
101,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
102,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
103,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
104,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
105,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
106,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
107,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
108,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,1. Less than: 14.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
109,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
110,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
111,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
112,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
113,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
114,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
115,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
116,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
117,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
118,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
119,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
120,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
121,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
122,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
123,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
124,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,1. Less than: 14.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
125,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
126,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
127,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
128,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
129,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
130,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
131,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
132,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
133,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,1. Less than: 726605.75,1. Less than: 943.85 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,1. Less than: 1471.78 ms
